transaction_id,customer_id,product_id,site_id,occurred_at,quantity,amount,channel
TXN-000002444,CUST-00567,PROD-0070,SITE-002,2025-05-28T22:22:15Z,7,1613.64,field-sales
TXN-000002445,CUST-00337,PROD-0108,SITE-001,2024-06-22T15:09:07Z,21,7850.22,field-sales
TXN-000002446,CUST-00572,PROD-0107,SITE-002,2026-08-13T05:52:24Z,36,2884.32,field-sales
TXN-000002447,CUST-00395,PROD-0016,SITE-012,2024-04-05T12:55:42Z,26,9255.48,distributor
TXN-000002448,CUST-00284,PROD-0119,SITE-011,2024-11-16T15:20:05Z,8,1799.2,retail
TXN-000002449,CUST-00001,PROD-0065,SITE-001,2026-08-30T17:26:03Z,15,4804.35,field-sales
TXN-000002450,CUST-00648,PROD-0077,SITE-015,2025-09-07T12:05:37Z,18,7153.74,online
TXN-000002451,CUST-00249,PROD-0039,SITE-004,2026-08-02T22:46:39Z,18,3477.24,retail
TXN-000002452,CUST-00751,PROD-0050,SITE-006,2026-08-16T15:15:26Z,26,8726.64,distributor
TXN-000002453,CUST-00771,PROD-0110,SITE-010,2025-09-10T05:06:36Z,25,7139,retail
TXN-000002454,CUST-00526,PROD-0079,SITE-005,2026-06-06T10:39:00Z,31,12131.54,field-sales
TXN-000002455,CUST-00643,PROD-0118,SITE-011,2025-05-13T09:22:24Z,12,2709.36,online
TXN-000002456,CUST-00588,PROD-0062,SITE-012,2026-03-28T09:34:50Z,6,2081.94,online
TXN-000002457,CUST-00312,PROD-0079,SITE-015,2024-11-18T04:32:09Z,40,2314.8,retail
TXN-000002458,CUST-00098,PROD-0115,SITE-011,2024-07-12T17:09:18Z,31,5911.7,field-sales
TXN-000002459,CUST-00351,PROD-0049,SITE-005,2026-06-20T16:31:58Z,24,4641.6,retail
TXN-000002460,CUST-00299,PROD-0112,SITE-010,2024-05-07T02:49:22Z,18,2365.02,online
TXN-000002461,CUST-00329,PROD-0046,SITE-004,2025-04-12T11:47:45Z,24,8828.64,online
TXN-000002462,CUST-00441,PROD-0041,SITE-012,2025-10-25T11:18:12Z,31,12361.87,field-sales
TXN-000002463,CUST-00001,PROD-0053,SITE-014,2025-12-30T08:04:29Z,14,1259.16,distributor
TXN-000002464,CUST-00633,PROD-0108,SITE-002,2024-08-05T22:50:55Z,2,122.18,retail
TXN-000002465,CUST-00269,PROD-0082,SITE-001,2024-12-23T02:46:52Z,18,2211.66,field-sales
TXN-000002466,CUST-00136,PROD-0068,SITE-002,2024-06-10T10:10:36Z,36,1770.12,field-sales
TXN-000002467,CUST-00210,PROD-0101,SITE-009,2025-03-02T04:00:12Z,40,10661.6,online
TXN-000002468,CUST-00398,PROD-0077,SITE-009,2026-01-07T09:22:07Z,19,3688.47,distributor
TXN-000002469,CUST-00041,PROD-0103,SITE-002,2025-02-04T13:13:06Z,18,1935.54,retail
TXN-000002470,CUST-00481,PROD-0066,SITE-012,2025-08-13T13:04:59Z,31,10572.55,online
TXN-000002471,CUST-00001,PROD-0059,SITE-002,2026-07-01T01:37:30Z,22,5465.68,retail
TXN-000002472,CUST-00114,PROD-0007,SITE-002,2025-12-15T19:29:10Z,26,4560.92,online
TXN-000002473,CUST-00359,PROD-0101,SITE-015,2026-01-24T23:42:19Z,5,807.8,retail
TXN-000002474,CUST-00708,PROD-0033,SITE-005,2025-12-24T14:55:54Z,11,4131.71,field-sales
TXN-000002475,CUST-00578,PROD-0061,SITE-004,2024-08-30T09:03:14Z,7,63.98,retail
TXN-000002476,CUST-00564,PROD-0052,SITE-011,2026-08-07T14:19:07Z,21,1529.01,retail
TXN-000002477,CUST-00163,PROD-0025,SITE-002,2026-05-12T22:09:41Z,15,5809.5,field-sales
TXN-000002478,CUST-00613,PROD-0091,SITE-011,2025-12-17T15:15:49Z,14,3653.16,field-sales
TXN-000002479,CUST-00518,PROD-0054,SITE-008,2026-04-13T01:54:18Z,26,6557.98,field-sales
TXN-000002480,CUST-00246,PROD-0098,SITE-003,2025-11-18T17:43:53Z,15,5072.25,field-sales
TXN-000002481,CUST-00571,PROD-0026,SITE-007,2025-09-20T14:28:07Z,17,838.27,online
TXN-000002482,CUST-00689,PROD-0096,SITE-008,2025-09-10T17:57:27Z,39,10112.31,retail
TXN-000002483,CUST-00374,PROD-0099,SITE-002,2026-03-10T14:03:51Z,32,265.92,field-sales
TXN-000002484,CUST-00632,PROD-0073,SITE-008,2026-08-25T04:21:31Z,33,6381.21,distributor
TXN-000002485,CUST-00250,PROD-0043,SITE-005,2026-06-12T22:43:11Z,39,6165.9,retail
TXN-000002486,CUST-00361,PROD-0097,SITE-010,2024-06-02T12:06:43Z,32,10941.44,distributor
TXN-000002487,CUST-00486,PROD-0013,SITE-004,2024-03-16T01:47:03Z,14,3293.64,field-sales
TXN-000002488,CUST-00307,PROD-0025,SITE-015,2026-03-07T22:08:39Z,4,1389.2,online
TXN-000002489,CUST-00264,PROD-0118,SITE-005,2024-10-04T16:07:13Z,18,2325.42,online
TXN-000002490,CUST-00688,PROD-0101,SITE-011,2024-10-29T03:36:42Z,37,13727.74,field-sales
TXN-000002491,CUST-00544,PROD-0011,SITE-012,2025-10-30T19:34:07Z,14,2134.16,distributor
TXN-000002492,CUST-00730,PROD-0037,SITE-001,2026-06-13T11:10:22Z,10,1588.1,online
TXN-000002493,CUST-00410,PROD-0063,SITE-002,2026-01-06T14:21:49Z,20,4480.6,field-sales
TXN-000002494,CUST-00449,PROD-0078,SITE-012,2026-05-20T14:23:12Z,7,2567.11,online
TXN-000002495,CUST-00063,PROD-0051,SITE-008,2026-04-27T18:21:04Z,24,8330.64,distributor
TXN-000002496,CUST-00037,PROD-0032,SITE-015,2025-03-21T23:29:51Z,18,2557.62,field-sales
TXN-000002497,CUST-00682,PROD-0114,SITE-004,2026-08-19T05:58:11Z,26,2100.28,field-sales
TXN-000002498,CUST-00682,PROD-0016,SITE-001,2026-07-29T03:21:31Z,5,1696,distributor
TXN-000002499,CUST-00469,PROD-0087,SITE-011,2026-04-25T17:54:53Z,10,1670.9,online
TXN-000002500,CUST-00359,PROD-0090,SITE-003,2025-11-29T10:54:47Z,4,1243.96,online
TXN-000002501,CUST-00100,PROD-0086,SITE-011,2026-04-23T17:20:22Z,5,1097.5,field-sales
TXN-000002502,CUST-00183,PROD-0101,SITE-002,2025-06-26T06:25:34Z,26,356.2,online
TXN-000002503,CUST-00255,PROD-0061,SITE-007,2025-06-21T19:42:33Z,6,1704.54,online
TXN-000002504,CUST-00050,PROD-0047,SITE-014,2026-02-28T15:13:22Z,19,1861.81,field-sales
TXN-000002505,CUST-00642,PROD-0051,SITE-005,2025-03-30T19:45:17Z,19,6231.05,online
TXN-000002506,CUST-00222,PROD-0019,SITE-009,2026-05-23T16:39:35Z,7,309.54,field-sales
TXN-000002507,CUST-00126,PROD-0021,SITE-002,2025-08-18T20:47:52Z,27,5226.66,field-sales
TXN-000002508,CUST-00340,PROD-0087,SITE-012,2026-02-15T07:13:42Z,12,3228.36,retail
TXN-000002509,CUST-00360,PROD-0051,SITE-011,2026-03-04T05:05:40Z,21,2360.19,field-sales
TXN-000002510,CUST-00614,PROD-0030,SITE-013,2025-05-11T16:49:38Z,13,1746.94,online
TXN-000002511,CUST-00607,PROD-0077,SITE-008,2026-05-20T19:25:45Z,37,9083.13,distributor
TXN-000002512,CUST-00722,PROD-0041,SITE-007,2025-02-20T11:22:17Z,36,6451.2,distributor
TXN-000002513,CUST-00384,PROD-0084,SITE-002,2024-09-07T08:59:41Z,28,7470.4,online
TXN-000002514,CUST-00074,PROD-0017,SITE-014,2026-05-15T18:49:35Z,28,8302.56,retail
TXN-000002515,CUST-00090,PROD-0036,SITE-009,2024-11-19T02:20:44Z,16,880.16,online
TXN-000002516,CUST-00268,PROD-0115,SITE-005,2026-07-25T07:33:26Z,4,499.04,online
TXN-000002517,CUST-00219,PROD-0038,SITE-011,2026-04-15T15:24:39Z,25,9683.75,field-sales
TXN-000002518,CUST-00567,PROD-0030,SITE-008,2024-10-28T14:48:44Z,15,5572.65,retail
TXN-000002519,CUST-00009,PROD-0036,SITE-002,2025-06-14T15:05:50Z,12,4292.88,online
TXN-000002520,CUST-00281,PROD-0106,SITE-012,2025-04-13T02:36:59Z,37,5538.16,retail
TXN-000002521,CUST-00521,PROD-0059,SITE-013,2026-07-15T15:16:24Z,18,290.52,retail
TXN-000002522,CUST-00639,PROD-0017,SITE-006,2026-01-10T04:30:55Z,26,8360.04,retail
TXN-000002523,CUST-00140,PROD-0086,SITE-014,2025-01-11T00:15:39Z,19,4020.02,retail
TXN-000002524,CUST-00037,PROD-0080,SITE-011,2026-02-16T06:23:32Z,28,7773.64,distributor
TXN-000002525,CUST-00471,PROD-0115,SITE-012,2026-05-23T01:20:11Z,33,4584.36,distributor
TXN-000002526,CUST-00588,PROD-0025,SITE-010,2026-04-23T00:12:34Z,5,897.8,distributor
TXN-000002527,CUST-00508,PROD-0041,SITE-015,2024-11-05T05:21:40Z,22,2503.6,retail
TXN-000002528,CUST-00484,PROD-0059,SITE-015,2024-06-11T19:07:46Z,26,5037.5,distributor
TXN-000002529,CUST-00691,PROD-0099,SITE-009,2025-03-10T07:41:10Z,10,2153.1,field-sales
TXN-000002530,CUST-00464,PROD-0045,SITE-013,2025-12-31T20:55:53Z,1,370.9,retail
TXN-000002531,CUST-00343,PROD-0054,SITE-005,2025-04-05T12:18:44Z,40,11358.4,field-sales
TXN-000002532,CUST-00456,PROD-0070,SITE-013,2026-06-05T10:28:34Z,34,1614.66,retail
TXN-000002533,CUST-00772,PROD-0011,SITE-008,2025-01-27T05:33:25Z,13,629.07,field-sales
TXN-000002534,CUST-00409,PROD-0090,SITE-003,2025-09-24T17:01:48Z,16,4201.44,retail
TXN-000002535,CUST-00481,PROD-0075,SITE-013,2026-03-17T04:18:17Z,19,874.19,retail
TXN-000002536,CUST-00760,PROD-0119,SITE-003,2026-07-08T21:21:48Z,30,3978.3,field-sales
TXN-000002537,CUST-00393,PROD-0024,SITE-012,2025-01-31T21:06:23Z,6,1260.42,online
TXN-000002538,CUST-00628,PROD-0069,SITE-003,2025-07-15T23:58:08Z,30,11286.6,distributor
TXN-000002539,CUST-00528,PROD-0100,SITE-010,2025-08-19T10:57:28Z,27,7960.41,online
TXN-000002540,CUST-00572,PROD-0045,SITE-007,2025-07-21T02:13:12Z,33,12332.43,online
TXN-000002541,CUST-00231,PROD-0068,SITE-015,2025-06-27T05:55:04Z,36,12354.84,field-sales
TXN-000002542,CUST-00331,PROD-0032,SITE-013,2024-08-31T12:03:05Z,18,4707.54,online
TXN-000002543,CUST-00533,PROD-0078,SITE-014,2025-03-14T21:05:58Z,39,14570.79,online
TXN-000002544,CUST-00496,PROD-0090,SITE-011,2024-12-02T04:09:35Z,17,1820.02,field-sales
TXN-000002545,CUST-00722,PROD-0014,SITE-009,2024-12-07T03:19:20Z,8,987.68,distributor
TXN-000002546,CUST-00022,PROD-0096,SITE-009,2026-03-20T12:31:36Z,13,747.24,distributor
TXN-000002547,CUST-00441,PROD-0005,SITE-003,2024-08-04T21:06:14Z,21,4765.53,retail
TXN-000002548,CUST-00385,PROD-0062,SITE-002,2025-12-21T17:49:31Z,39,15263.82,online
TXN-000002549,CUST-00400,PROD-0033,SITE-005,2024-04-28T20:21:59Z,2,770.32,field-sales
TXN-000002550,CUST-00192,PROD-0017,SITE-006,2026-07-05T10:26:52Z,8,1417.28,online
TXN-000002551,CUST-00398,PROD-0076,SITE-005,2024-04-09T14:19:18Z,29,2539.24,online
TXN-000002552,CUST-00346,PROD-0084,SITE-002,2026-07-08T23:37:29Z,30,8331,distributor
TXN-000002553,CUST-00298,PROD-0094,SITE-006,2026-08-28T06:09:56Z,39,5436.6,distributor
TXN-000002554,CUST-00461,PROD-0052,SITE-015,2025-10-04T17:49:37Z,10,2673.8,distributor
TXN-000002555,CUST-00565,PROD-0028,SITE-008,2025-03-29T13:39:38Z,21,193.2,retail
TXN-000002556,CUST-00274,PROD-0061,SITE-015,2025-04-26T02:18:41Z,17,6240.19,field-sales
TXN-000002557,CUST-00028,PROD-0107,SITE-001,2025-07-22T08:55:45Z,36,5368.32,distributor
TXN-000002558,CUST-00295,PROD-0076,SITE-009,2025-06-08T11:56:02Z,11,724.13,distributor
TXN-000002559,CUST-00273,PROD-0095,SITE-009,2025-12-09T07:13:02Z,25,2837.75,retail
TXN-000002560,CUST-00179,PROD-0028,SITE-003,2025-08-24T14:39:51Z,26,5290.48,retail
TXN-000002561,CUST-00674,PROD-0097,SITE-002,2024-12-22T19:44:10Z,6,101.34,retail
TXN-000002562,CUST-00406,PROD-0094,SITE-010,2025-04-06T17:59:39Z,13,3977.61,retail
TXN-000002563,CUST-00793,PROD-0111,SITE-002,2025-09-12T22:31:40Z,23,3683.22,field-sales
TXN-000002564,CUST-00611,PROD-0039,SITE-002,2025-05-16T01:13:57Z,34,9930.04,field-sales
TXN-000002565,CUST-00143,PROD-0077,SITE-011,2024-08-09T02:47:13Z,28,4791.08,retail
TXN-000002566,CUST-00564,PROD-0043,SITE-013,2026-08-20T04:48:44Z,6,2100.24,online
TXN-000002567,CUST-00253,PROD-0028,SITE-004,2026-04-23T09:30:50Z,5,1967.55,online
TXN-000002568,CUST-00466,PROD-0107,SITE-015,2025-03-16T01:30:28Z,3,808.2,distributor
TXN-000002569,CUST-00240,PROD-0004,SITE-008,2026-07-22T05:54:20Z,26,9164.48,retail
TXN-000002570,CUST-00749,PROD-0011,SITE-008,2026-08-19T13:07:47Z,4,1033.36,online
TXN-000002571,CUST-00333,PROD-0057,SITE-010,2026-07-07T11:13:09Z,6,1377.66,online
TXN-000002572,CUST-00359,PROD-0073,SITE-002,2026-04-26T15:59:58Z,34,3928.02,online
TXN-000002573,CUST-00378,PROD-0029,SITE-003,2026-01-17T17:59:54Z,6,796.02,retail
TXN-000002574,CUST-00310,PROD-0044,SITE-002,2026-08-26T23:50:29Z,39,6144.84,field-sales
TXN-000002575,CUST-00448,PROD-0058,SITE-008,2025-07-26T19:41:44Z,2,351.14,retail
TXN-000002576,CUST-00140,PROD-0082,SITE-007,2025-09-17T13:21:58Z,3,191.55,online
TXN-000002577,CUST-00257,PROD-0086,SITE-001,2024-07-11T11:26:06Z,14,3385.06,field-sales
TXN-000002578,CUST-00266,PROD-0118,SITE-005,2024-08-04T20:46:57Z,28,1559.04,distributor
TXN-000002579,CUST-00378,PROD-0117,SITE-010,2025-06-29T17:13:04Z,26,5797.74,retail
TXN-000002580,CUST-00223,PROD-0100,SITE-006,2026-02-25T08:23:30Z,33,12418.23,distributor
TXN-000002581,CUST-00163,PROD-0031,SITE-011,2026-04-04T22:07:38Z,26,3581.76,distributor
TXN-000002582,CUST-00671,PROD-0107,SITE-006,2026-03-29T04:26:47Z,11,2401.74,online
TXN-000002583,CUST-00317,PROD-0013,SITE-009,2024-09-18T05:04:49Z,15,879.9,online
TXN-000002584,CUST-00465,PROD-0055,SITE-012,2024-09-29T04:35:15Z,1,132.92,distributor
TXN-000002585,CUST-00696,PROD-0084,SITE-001,2025-12-16T09:21:18Z,18,5852.7,retail
TXN-000002586,CUST-00334,PROD-0036,SITE-002,2025-06-22T18:50:18Z,22,844.14,distributor
TXN-000002587,CUST-00528,PROD-0053,SITE-013,2024-09-10T01:40:46Z,14,1278.2,field-sales
TXN-000002588,CUST-00120,PROD-0073,SITE-005,2025-06-17T18:02:33Z,13,4403.49,online
TXN-000002589,CUST-00603,PROD-0020,SITE-001,2025-08-11T10:51:00Z,32,2826.24,distributor
TXN-000002590,CUST-00567,PROD-0002,SITE-011,2026-01-10T10:05:21Z,17,5785.1,retail
TXN-000002591,CUST-00615,PROD-0066,SITE-010,2025-10-02T22:32:25Z,20,6853.2,online
TXN-000002592,CUST-00539,PROD-0079,SITE-007,2026-01-04T14:15:50Z,30,3889.8,retail
TXN-000002593,CUST-00284,PROD-0025,SITE-002,2024-12-28T10:56:18Z,26,4271.54,distributor
TXN-000002594,CUST-00326,PROD-0066,SITE-006,2026-02-13T18:54:42Z,39,13445.64,online
TXN-000002595,CUST-00117,PROD-0039,SITE-014,2025-11-19T05:14:53Z,19,380.38,online
TXN-000002596,CUST-00267,PROD-0082,SITE-010,2024-05-26T05:46:33Z,3,898.89,online
TXN-000002597,CUST-00505,PROD-0100,SITE-010,2024-11-18T07:11:23Z,7,2745.47,field-sales
TXN-000002598,CUST-00104,PROD-0015,SITE-001,2025-08-12T12:18:25Z,2,196.16,online
TXN-000002599,CUST-00342,PROD-0046,SITE-002,2026-07-28T20:34:44Z,15,351,retail
TXN-000002600,CUST-00317,PROD-0011,SITE-007,2026-01-01T14:50:44Z,17,1983.39,online
TXN-000002601,CUST-00262,PROD-0066,SITE-006,2024-12-30T05:34:59Z,2,274.52,online
TXN-000002602,CUST-00592,PROD-0028,SITE-003,2025-10-20T22:58:53Z,12,3955.2,distributor
TXN-000002603,CUST-00770,PROD-0007,SITE-003,2026-08-09T02:10:27Z,19,2773.62,distributor
TXN-000002604,CUST-00260,PROD-0055,SITE-013,2026-07-31T22:55:35Z,13,2500.68,distributor
TXN-000002605,CUST-00764,PROD-0039,SITE-015,2025-11-10T16:22:01Z,5,1148.75,field-sales
TXN-000002606,CUST-00444,PROD-0117,SITE-007,2025-06-09T00:19:58Z,27,678.24,distributor
TXN-000002607,CUST-00375,PROD-0060,SITE-012,2025-06-14T04:58:23Z,33,12366.75,distributor
TXN-000002608,CUST-00119,PROD-0016,SITE-007,2024-12-24T05:18:10Z,21,3185.07,retail
TXN-000002609,CUST-00454,PROD-0093,SITE-014,2026-03-18T10:29:40Z,5,1201.8,online
TXN-000002610,CUST-00766,PROD-0005,SITE-008,2026-02-22T13:01:13Z,6,105.78,field-sales
TXN-000002611,CUST-00492,PROD-0021,SITE-001,2024-12-31T23:22:36Z,38,12439.3,online
TXN-000002612,CUST-00574,PROD-0057,SITE-003,2025-02-22T01:28:33Z,21,5692.05,retail
TXN-000002613,CUST-00361,PROD-0073,SITE-015,2026-02-27T13:34:45Z,36,13665.24,distributor
TXN-000002614,CUST-00259,PROD-0085,SITE-011,2025-11-18T07:24:23Z,39,2280.72,distributor
TXN-000002615,CUST-00122,PROD-0050,SITE-006,2024-09-03T04:55:15Z,10,471.4,field-sales
TXN-000002616,CUST-00301,PROD-0005,SITE-008,2026-05-23T16:22:41Z,30,5223.9,retail
TXN-000002617,CUST-00747,PROD-0038,SITE-008,2025-12-28T19:58:31Z,18,2653.02,online
TXN-000002618,CUST-00093,PROD-0017,SITE-013,2026-05-28T14:54:30Z,32,9543.04,distributor
TXN-000002619,CUST-00689,PROD-0116,SITE-008,2024-11-08T16:22:45Z,21,8099.7,retail
TXN-000002620,CUST-00510,PROD-0001,SITE-005,2025-10-24T20:19:17Z,36,5750.64,online
TXN-000002621,CUST-00134,PROD-0073,SITE-012,2025-06-20T07:06:16Z,31,6506.9,field-sales
TXN-000002622,CUST-00390,PROD-0047,SITE-009,2025-10-06T18:47:52Z,28,9750.72,field-sales
TXN-000002623,CUST-00666,PROD-0112,SITE-004,2026-05-28T23:21:51Z,29,8478.73,online
TXN-000002624,CUST-00582,PROD-0025,SITE-006,2026-04-04T23:23:23Z,5,1804.45,online
TXN-000002625,CUST-00651,PROD-0044,SITE-002,2025-09-13T17:55:10Z,32,4866.88,online
TXN-000002626,CUST-00512,PROD-0051,SITE-005,2026-04-23T11:22:23Z,20,5907,distributor
TXN-000002627,CUST-00645,PROD-0088,SITE-014,2024-08-22T05:48:30Z,17,4728.72,retail
TXN-000002628,CUST-00029,PROD-0046,SITE-014,2024-11-03T01:56:04Z,15,5985,field-sales
TXN-000002629,CUST-00645,PROD-0007,SITE-004,2026-07-20T10:33:41Z,13,3100.11,distributor
TXN-000002630,CUST-00781,PROD-0102,SITE-003,2026-03-21T21:47:56Z,8,1604.4,distributor
TXN-000002631,CUST-00355,PROD-0073,SITE-005,2026-02-11T03:58:29Z,39,3015.48,distributor
TXN-000002632,CUST-00187,PROD-0079,SITE-004,2024-12-07T05:31:43Z,38,11906.16,retail
TXN-000002633,CUST-00544,PROD-0089,SITE-006,2025-03-23T08:00:54Z,11,2077.13,field-sales
TXN-000002634,CUST-00401,PROD-0071,SITE-003,2025-09-24T04:23:25Z,36,6018.84,retail
TXN-000002635,CUST-00646,PROD-0058,SITE-009,2025-09-15T23:39:01Z,9,2816.37,distributor
TXN-000002636,CUST-00233,PROD-0049,SITE-012,2026-06-27T09:27:43Z,5,1208.5,retail
TXN-000002637,CUST-00437,PROD-0020,SITE-014,2026-04-29T03:09:40Z,19,6089.31,online
TXN-000002638,CUST-00594,PROD-0099,SITE-015,2025-09-18T16:45:22Z,5,1214.65,distributor
TXN-000002639,CUST-00398,PROD-0001,SITE-004,2026-03-25T14:19:53Z,39,6238.44,retail
TXN-000002640,CUST-00218,PROD-0074,SITE-003,2026-03-04T02:42:12Z,9,3523.68,online
TXN-000002641,CUST-00406,PROD-0081,SITE-013,2025-05-30T23:38:33Z,5,856.25,distributor
TXN-000002642,CUST-00464,PROD-0119,SITE-002,2025-05-16T15:47:19Z,22,1540.22,field-sales
TXN-000002643,CUST-00688,PROD-0030,SITE-002,2025-12-15T23:49:59Z,22,4995.1,distributor
TXN-000002644,CUST-00552,PROD-0118,SITE-006,2025-12-29T15:30:11Z,5,403.8,retail
TXN-000002645,CUST-00768,PROD-0087,SITE-007,2024-03-18T23:33:26Z,35,10984.05,distributor
TXN-000002646,CUST-00729,PROD-0027,SITE-005,2026-08-24T06:59:38Z,21,5335.68,field-sales
TXN-000002647,CUST-00486,PROD-0118,SITE-001,2026-05-04T23:12:24Z,21,6471.57,retail
TXN-000002648,CUST-00471,PROD-0012,SITE-015,2025-01-08T09:28:04Z,37,3802.49,distributor
TXN-000002649,CUST-00719,PROD-0020,SITE-009,2025-02-22T20:18:51Z,1,389.46,field-sales
TXN-000002650,CUST-00414,PROD-0003,SITE-012,2024-08-09T16:47:59Z,28,7992.88,field-sales
TXN-000002651,CUST-00488,PROD-0017,SITE-011,2024-05-20T07:16:14Z,13,1254.37,field-sales
TXN-000002652,CUST-00431,PROD-0023,SITE-013,2025-11-21T06:57:21Z,5,917.4,online
TXN-000002653,CUST-00343,PROD-0065,SITE-006,2025-04-08T17:32:32Z,27,9610.38,retail
TXN-000002654,CUST-00397,PROD-0098,SITE-013,2026-04-16T15:17:52Z,11,1847.67,distributor
TXN-000002655,CUST-00086,PROD-0104,SITE-004,2024-04-20T17:21:38Z,16,5819.36,distributor
TXN-000002656,CUST-00075,PROD-0027,SITE-003,2025-05-18T23:25:03Z,8,2832.08,online
TXN-000002657,CUST-00217,PROD-0043,SITE-012,2026-05-23T10:03:44Z,30,2799.3,online
TXN-000002658,CUST-00205,PROD-0072,SITE-012,2026-07-30T15:40:45Z,25,445,field-sales
TXN-000002659,CUST-00793,PROD-0069,SITE-002,2024-08-27T21:38:49Z,6,1075.92,online
TXN-000002660,CUST-00002,PROD-0081,SITE-011,2026-02-19T03:09:59Z,21,2983.47,retail
TXN-000002661,CUST-00633,PROD-0003,SITE-006,2026-06-20T04:18:07Z,28,10713.36,retail
TXN-000002662,CUST-00117,PROD-0040,SITE-010,2025-11-15T00:00:55Z,37,4720.09,distributor
TXN-000002663,CUST-00294,PROD-0038,SITE-013,2025-07-19T15:46:50Z,20,7745.8,field-sales
TXN-000002664,CUST-00495,PROD-0081,SITE-007,2025-01-13T09:20:21Z,32,287.04,distributor
TXN-000002665,CUST-00730,PROD-0109,SITE-011,2026-02-09T07:30:45Z,40,5078,retail
TXN-000002666,CUST-00692,PROD-0054,SITE-006,2025-09-26T19:32:33Z,11,3314.74,retail
TXN-000002667,CUST-00522,PROD-0045,SITE-004,2026-05-24T18:07:32Z,4,1019.84,retail
TXN-000002668,CUST-00196,PROD-0031,SITE-009,2026-05-06T16:31:32Z,36,4466.88,retail
TXN-000002669,CUST-00235,PROD-0044,SITE-014,2025-05-03T00:04:08Z,36,12718.8,distributor
TXN-000002670,CUST-00800,PROD-0090,SITE-010,2024-06-19T06:41:11Z,35,11688.6,retail
TXN-000002671,CUST-00595,PROD-0043,SITE-008,2026-02-09T05:37:44Z,7,596.61,distributor
TXN-000002672,CUST-00115,PROD-0021,SITE-009,2026-08-07T15:24:21Z,37,6257.44,distributor
TXN-000002673,CUST-00511,PROD-0021,SITE-007,2026-02-01T13:14:42Z,3,209.4,field-sales
TXN-000002674,CUST-00602,PROD-0047,SITE-009,2026-03-11T11:39:17Z,8,1719.04,online
TXN-000002675,CUST-00259,PROD-0039,SITE-009,2025-06-10T14:08:54Z,19,3546.73,online
TXN-000002676,CUST-00779,PROD-0055,SITE-003,2025-04-08T14:51:15Z,20,4061,retail
TXN-000002677,CUST-00369,PROD-0025,SITE-008,2026-06-13T16:39:27Z,28,2569.28,retail
TXN-000002678,CUST-00783,PROD-0077,SITE-004,2026-03-29T00:52:45Z,2,404.24,online
TXN-000002679,CUST-00659,PROD-0002,SITE-011,2024-11-21T17:46:01Z,4,1490.96,distributor
TXN-000002680,CUST-00717,PROD-0101,SITE-004,2024-11-18T16:38:05Z,8,1555.92,retail
TXN-000002681,CUST-00244,PROD-0118,SITE-003,2024-08-18T22:47:24Z,7,2395.47,online
TXN-000002682,CUST-00750,PROD-0069,SITE-004,2025-12-13T00:34:17Z,15,1310.4,online
TXN-000002683,CUST-00528,PROD-0085,SITE-010,2026-02-05T14:12:59Z,23,3787.87,retail
TXN-000002684,CUST-00286,PROD-0063,SITE-006,2024-05-16T22:25:24Z,31,4463.69,distributor
TXN-000002685,CUST-00505,PROD-0082,SITE-008,2025-09-15T14:49:53Z,34,1203.26,field-sales
TXN-000002686,CUST-00715,PROD-0056,SITE-006,2024-05-01T21:43:19Z,3,53.61,field-sales
TXN-000002687,CUST-00513,PROD-0054,SITE-012,2025-08-07T04:16:11Z,24,4668.48,distributor
TXN-000002688,CUST-00103,PROD-0002,SITE-002,2026-05-18T06:11:35Z,10,1168.3,online
TXN-000002689,CUST-00761,PROD-0052,SITE-006,2026-08-19T17:28:13Z,5,1773.55,retail
TXN-000002690,CUST-00063,PROD-0036,SITE-009,2026-05-22T17:14:46Z,35,2200.8,retail
TXN-000002691,CUST-00598,PROD-0100,SITE-008,2026-07-04T00:27:47Z,17,4009.96,field-sales
TXN-000002692,CUST-00029,PROD-0047,SITE-003,2025-10-10T00:21:05Z,26,7790.64,online
TXN-000002693,CUST-00368,PROD-0090,SITE-007,2025-02-05T21:38:03Z,2,797.08,distributor
TXN-000002694,CUST-00049,PROD-0063,SITE-008,2025-07-18T08:40:25Z,37,2713.58,online
TXN-000002695,CUST-00195,PROD-0056,SITE-004,2024-10-19T00:16:44Z,10,2621,online
TXN-000002696,CUST-00717,PROD-0053,SITE-011,2025-04-09T11:09:35Z,14,2707.46,retail
TXN-000002697,CUST-00478,PROD-0063,SITE-013,2025-01-13T12:39:07Z,27,4134.24,online
TXN-000002698,CUST-00799,PROD-0092,SITE-006,2024-04-09T18:44:36Z,6,2172.06,distributor
TXN-000002699,CUST-00329,PROD-0067,SITE-004,2025-07-08T08:17:33Z,34,7921.32,retail
TXN-000002700,CUST-00765,PROD-0055,SITE-012,2025-07-30T12:34:48Z,12,868.2,field-sales
TXN-000002701,CUST-00597,PROD-0057,SITE-005,2024-08-20T04:58:02Z,11,1702.69,distributor
TXN-000002702,CUST-00777,PROD-0052,SITE-011,2025-10-15T06:21:26Z,16,607.04,online
TXN-000002703,CUST-00146,PROD-0053,SITE-014,2026-04-19T07:00:40Z,40,9279.2,online
TXN-000002704,CUST-00002,PROD-0117,SITE-001,2026-04-14T12:07:48Z,40,5772.4,field-sales
TXN-000002705,CUST-00686,PROD-0077,SITE-014,2026-02-25T21:09:37Z,10,3740.7,retail
