shipment_id,origin_site_id,dest_site_id,customer_id,ship_date,units,weight_kg
SHIP-002070,SITE-011,SITE-015,CUST-00419,2025-12-22,116,626.4
SHIP-002071,SITE-012,SITE-015,CUST-00471,2024-10-16,304,3340.96
SHIP-002072,SITE-014,SITE-015,CUST-00451,2025-10-20,98,848.68
SHIP-002073,SITE-003,SITE-010,CUST-00678,2025-03-26,251,2525.06
SHIP-002074,SITE-008,SITE-009,CUST-00002,2025-11-05,36,136.8
SHIP-002075,SITE-006,SITE-012,CUST-00588,2025-12-10,190,2133.7
SHIP-002076,SITE-008,SITE-014,CUST-00487,2024-09-02,96,1104.96
SHIP-002077,SITE-014,SITE-008,CUST-00516,2026-02-15,221,2044.25
SHIP-002078,SITE-010,SITE-011,CUST-00380,2025-05-25,169,863.59
SHIP-002079,SITE-001,SITE-011,CUST-00279,2024-08-26,144,82.08
SHIP-002080,SITE-013,SITE-005,CUST-00536,2024-06-24,396,1195.92
SHIP-002081,SITE-009,SITE-015,CUST-00406,2025-10-29,339,189.84
SHIP-002082,SITE-004,SITE-009,CUST-00775,2025-04-29,349,2212.66
SHIP-002083,SITE-009,SITE-007,CUST-00053,2026-07-16,352,3168
SHIP-002084,SITE-003,SITE-010,CUST-00247,2025-03-06,77,85.47
SHIP-002085,SITE-002,SITE-005,CUST-00120,2025-09-12,374,987.36
SHIP-002086,SITE-004,SITE-013,CUST-00646,2024-08-10,155,376.65
SHIP-002087,SITE-012,SITE-005,CUST-00332,2025-02-02,68,196.52
SHIP-002088,SITE-012,SITE-005,CUST-00105,2026-08-10,274,331.54
SHIP-002089,SITE-007,SITE-004,CUST-00791,2024-11-10,369,3324.69
SHIP-002090,SITE-013,SITE-008,CUST-00620,2025-10-01,381,3661.41
SHIP-002091,SITE-010,SITE-001,CUST-00627,2025-07-25,115,1344.35
SHIP-002092,SITE-005,SITE-012,CUST-00400,2026-04-14,161,1136.66
SHIP-002093,SITE-003,SITE-015,CUST-00145,2024-10-07,259,1776.74
SHIP-002094,SITE-005,SITE-003,CUST-00197,2024-03-27,385,1990.45
SHIP-002095,SITE-003,SITE-015,CUST-00787,2026-02-15,192,591.36
SHIP-002096,SITE-010,SITE-008,CUST-00194,2026-05-11,272,2768.96
SHIP-002097,SITE-007,SITE-005,CUST-00292,2024-11-29,187,177.65
SHIP-002098,SITE-012,SITE-007,CUST-00091,2025-01-22,294,1878.66
SHIP-002099,SITE-005,SITE-015,CUST-00223,2025-09-08,213,1337.64
SHIP-002100,SITE-007,SITE-010,CUST-00405,2026-05-12,288,728.64
SHIP-002101,SITE-010,SITE-003,CUST-00369,2024-07-22,209,1991.77
SHIP-002102,SITE-013,SITE-002,CUST-00131,2024-10-30,162,503.82
SHIP-002103,SITE-009,SITE-001,CUST-00659,2026-01-31,188,1671.32
SHIP-002104,SITE-014,SITE-003,CUST-00296,2025-07-18,143,1528.67
SHIP-002105,SITE-012,SITE-013,CUST-00663,2026-05-31,117,1085.76
SHIP-002106,SITE-005,SITE-015,CUST-00318,2024-06-27,25,126.75
SHIP-002107,SITE-015,SITE-003,CUST-00673,2026-04-05,32,333.76
SHIP-002108,SITE-008,SITE-006,CUST-00014,2026-01-26,52,267.8
SHIP-002109,SITE-013,SITE-014,CUST-00449,2025-01-09,178,1432.9
SHIP-002110,SITE-002,SITE-015,CUST-00745,2026-01-26,126,1145.34
SHIP-002111,SITE-004,SITE-008,CUST-00261,2024-05-27,68,705.84
SHIP-002112,SITE-009,SITE-001,CUST-00759,2025-04-29,38,106.02
SHIP-002113,SITE-010,SITE-005,CUST-00207,2024-05-11,358,1883.08
SHIP-002114,SITE-011,SITE-009,CUST-00645,2025-06-24,72,159.12
SHIP-002115,SITE-008,SITE-009,CUST-00453,2025-01-21,33,299.97
SHIP-002116,SITE-015,SITE-008,CUST-00705,2025-11-21,287,2715.02
SHIP-002117,SITE-001,SITE-014,CUST-00049,2024-12-03,225,2344.5
SHIP-002118,SITE-009,SITE-001,CUST-00387,2024-08-23,86,540.94
SHIP-002119,SITE-005,SITE-010,CUST-00754,2025-10-12,304,2766.4
SHIP-002120,SITE-002,SITE-005,CUST-00405,2024-10-21,275,585.75
SHIP-002121,SITE-009,SITE-001,CUST-00651,2024-12-01,320,2496
SHIP-002122,SITE-006,SITE-014,CUST-00252,2024-10-09,63,734.58
SHIP-002123,SITE-013,SITE-009,CUST-00513,2024-07-07,283,1952.7
SHIP-002124,SITE-015,SITE-006,CUST-00499,2026-08-15,137,356.2
SHIP-002125,SITE-014,SITE-007,CUST-00162,2024-12-30,255,308.55
SHIP-002126,SITE-003,SITE-005,CUST-00485,2026-04-03,290,501.7
SHIP-002127,SITE-005,SITE-009,CUST-00594,2025-06-03,307,1332.38
SHIP-002128,SITE-007,SITE-001,CUST-00295,2024-04-06,353,183.56
SHIP-002129,SITE-004,SITE-002,CUST-00754,2024-06-06,241,1429.13
SHIP-002130,SITE-014,SITE-003,CUST-00233,2024-10-07,394,1962.12
SHIP-002131,SITE-002,SITE-011,CUST-00420,2025-12-21,213,2391.99
SHIP-002132,SITE-009,SITE-006,CUST-00563,2024-03-14,101,577.72
SHIP-002133,SITE-012,SITE-008,CUST-00592,2026-01-06,323,3808.17
SHIP-002134,SITE-014,SITE-005,CUST-00171,2025-10-09,360,3387.6
SHIP-002135,SITE-004,SITE-011,CUST-00637,2026-01-08,368,2760
SHIP-002136,SITE-008,SITE-007,CUST-00663,2025-10-03,162,239.76
SHIP-002137,SITE-002,SITE-014,CUST-00681,2024-10-26,255,2894.25
SHIP-002138,SITE-014,SITE-005,CUST-00069,2024-10-27,371,1658.37
SHIP-002139,SITE-009,SITE-008,CUST-00694,2026-08-11,173,297.56
SHIP-002140,SITE-010,SITE-015,CUST-00498,2025-11-07,25,194.5
SHIP-002141,SITE-002,SITE-010,CUST-00486,2026-04-02,165,927.3
SHIP-002142,SITE-005,SITE-007,CUST-00292,2025-09-24,51,535.5
SHIP-002143,SITE-012,SITE-015,CUST-00524,2025-11-28,161,805
SHIP-002144,SITE-008,SITE-014,CUST-00524,2025-05-17,320,2259.2
SHIP-002145,SITE-008,SITE-003,CUST-00101,2025-07-16,123,1362.84
SHIP-002146,SITE-015,SITE-014,CUST-00203,2026-08-09,81,776.79
SHIP-002147,SITE-008,SITE-005,CUST-00561,2025-04-09,266,340.48
SHIP-002148,SITE-009,SITE-014,CUST-00010,2026-02-02,84,463.68
SHIP-002149,SITE-005,SITE-001,CUST-00238,2025-01-04,247,1022.58
SHIP-002150,SITE-011,SITE-003,CUST-00256,2024-06-05,82,306.68
SHIP-002151,SITE-001,SITE-015,CUST-00615,2025-04-27,69,262.2
SHIP-002152,SITE-004,SITE-015,CUST-00447,2025-05-31,20,130.6
SHIP-002153,SITE-003,SITE-007,CUST-00035,2024-12-16,107,508.25
SHIP-002154,SITE-005,SITE-002,CUST-00586,2025-04-19,6,48.36
SHIP-002155,SITE-012,SITE-007,CUST-00674,2024-08-28,182,988.26
SHIP-002156,SITE-011,SITE-003,CUST-00619,2024-06-10,368,761.76
SHIP-002157,SITE-015,SITE-012,CUST-00558,2025-12-15,91,537.81
SHIP-002158,SITE-014,SITE-010,CUST-00563,2024-05-04,72,106.56
SHIP-002159,SITE-008,SITE-010,CUST-00789,2024-06-25,163,480.85
SHIP-002160,SITE-012,SITE-014,CUST-00778,2024-05-24,154,146.3
SHIP-002161,SITE-009,SITE-015,CUST-00467,2024-09-26,339,3630.69
SHIP-002162,SITE-004,SITE-007,CUST-00720,2024-10-25,7,14.91
SHIP-002163,SITE-003,SITE-004,CUST-00676,2025-08-07,324,1798.2
SHIP-002164,SITE-003,SITE-009,CUST-00433,2026-03-22,112,57.12
SHIP-002165,SITE-009,SITE-012,CUST-00120,2025-06-21,331,2681.1
SHIP-002166,SITE-015,SITE-013,CUST-00226,2025-11-08,269,301.28
SHIP-002167,SITE-006,SITE-008,CUST-00504,2025-07-26,130,157.3
SHIP-002168,SITE-001,SITE-012,CUST-00764,2025-01-08,87,683.82
SHIP-002169,SITE-011,SITE-014,CUST-00749,2025-03-22,346,1058.76
SHIP-002170,SITE-008,SITE-015,CUST-00543,2024-06-05,285,2733.15
SHIP-002171,SITE-014,SITE-012,CUST-00585,2024-06-05,70,758.1
SHIP-002172,SITE-008,SITE-005,CUST-00293,2024-09-16,16,70.24
SHIP-002173,SITE-009,SITE-014,CUST-00628,2026-06-07,15,51.9
SHIP-002174,SITE-011,SITE-002,CUST-00537,2024-05-14,399,4684.26
SHIP-002175,SITE-004,SITE-005,CUST-00253,2025-02-25,76,376.2
SHIP-002176,SITE-013,SITE-015,CUST-00264,2024-04-24,35,253.4
SHIP-002177,SITE-012,SITE-008,CUST-00614,2025-09-28,89,182.45
SHIP-002178,SITE-009,SITE-001,CUST-00492,2025-05-30,183,1586.61
SHIP-002179,SITE-002,SITE-013,CUST-00736,2026-07-29,375,4140
SHIP-002180,SITE-010,SITE-012,CUST-00205,2024-06-25,71,482.8
SHIP-002181,SITE-014,SITE-010,CUST-00449,2024-05-08,285,621.3
SHIP-002182,SITE-001,SITE-008,CUST-00225,2025-01-18,89,170.88
SHIP-002183,SITE-001,SITE-015,CUST-00151,2024-06-03,309,2781
SHIP-002184,SITE-014,SITE-011,CUST-00518,2024-09-05,284,996.84
SHIP-002185,SITE-006,SITE-003,CUST-00293,2025-06-19,225,1669.5
SHIP-002186,SITE-004,SITE-009,CUST-00706,2025-12-10,151,1772.74
SHIP-002187,SITE-005,SITE-012,CUST-00426,2025-09-14,180,1413
SHIP-002188,SITE-010,SITE-004,CUST-00535,2026-06-28,225,1386
SHIP-002189,SITE-014,SITE-001,CUST-00067,2026-01-01,52,361.4
SHIP-002190,SITE-008,SITE-013,CUST-00507,2026-02-28,168,831.6
SHIP-002191,SITE-004,SITE-009,CUST-00177,2024-04-30,208,1726.4
SHIP-002192,SITE-014,SITE-009,CUST-00377,2026-04-09,290,1603.7
SHIP-002193,SITE-002,SITE-012,CUST-00351,2024-12-30,273,2880.15
SHIP-002194,SITE-009,SITE-005,CUST-00664,2025-11-17,360,4089.6
SHIP-002195,SITE-003,SITE-002,CUST-00323,2024-07-01,264,514.8
SHIP-002196,SITE-002,SITE-005,CUST-00544,2024-03-17,119,280.84
SHIP-002197,SITE-006,SITE-002,CUST-00538,2025-07-27,110,229.9
SHIP-002198,SITE-014,SITE-004,CUST-00527,2024-08-01,135,1536.3
SHIP-002199,SITE-008,SITE-003,CUST-00011,2025-02-23,361,350.17
SHIP-002200,SITE-002,SITE-006,CUST-00782,2024-11-01,223,541.89
SHIP-002201,SITE-003,SITE-002,CUST-00759,2025-11-08,356,3204
SHIP-002202,SITE-003,SITE-013,CUST-00291,2024-07-24,394,3364.76
SHIP-002203,SITE-004,SITE-003,CUST-00322,2025-03-31,167,1172.34
SHIP-002204,SITE-001,SITE-012,CUST-00184,2025-06-27,242,261.36
SHIP-002205,SITE-011,SITE-004,CUST-00204,2025-08-23,290,2862.3
SHIP-002206,SITE-008,SITE-015,CUST-00367,2026-08-27,283,2450.78
SHIP-002207,SITE-010,SITE-002,CUST-00346,2024-11-11,210,2108.4
SHIP-002208,SITE-006,SITE-015,CUST-00009,2025-09-13,177,686.76
SHIP-002209,SITE-010,SITE-007,CUST-00003,2025-11-26,397,742.39
SHIP-002210,SITE-005,SITE-011,CUST-00001,2026-01-22,176,1548.8
SHIP-002211,SITE-008,SITE-014,CUST-00272,2024-07-28,64,401.28
SHIP-002212,SITE-012,SITE-001,CUST-00200,2026-01-28,396,4419.36
SHIP-002213,SITE-015,SITE-006,CUST-00133,2026-07-01,184,1501.44
SHIP-002214,SITE-006,SITE-003,CUST-00563,2025-03-04,60,181.2
SHIP-002215,SITE-007,SITE-010,CUST-00796,2025-07-05,53,508.8
SHIP-002216,SITE-005,SITE-013,CUST-00580,2024-08-10,270,2929.5
SHIP-002217,SITE-011,SITE-012,CUST-00734,2026-02-22,366,3762.48
SHIP-002218,SITE-006,SITE-009,CUST-00615,2024-06-02,364,4175.08
SHIP-002219,SITE-001,SITE-015,CUST-00250,2026-01-21,25,252.25
SHIP-002220,SITE-013,SITE-011,CUST-00041,2025-12-02,126,97.02
SHIP-002221,SITE-005,SITE-008,CUST-00397,2026-01-08,100,620
SHIP-002222,SITE-009,SITE-006,CUST-00707,2024-07-28,265,299.45
SHIP-002223,SITE-003,SITE-008,CUST-00788,2025-03-27,205,1160.3
SHIP-002224,SITE-006,SITE-004,CUST-00171,2025-01-26,132,488.4
SHIP-002225,SITE-010,SITE-015,CUST-00183,2025-09-12,198,196.02
SHIP-002226,SITE-012,SITE-014,CUST-00475,2025-11-03,373,2398.39
SHIP-002227,SITE-015,SITE-007,CUST-00291,2025-09-28,86,909.02
SHIP-002228,SITE-005,SITE-010,CUST-00507,2024-10-06,134,219.76
SHIP-002229,SITE-006,SITE-008,CUST-00574,2025-05-30,7,71.89
SHIP-002230,SITE-014,SITE-011,CUST-00503,2024-12-15,309,2370.03
SHIP-002231,SITE-014,SITE-009,CUST-00666,2025-04-26,381,1097.28
SHIP-002232,SITE-015,SITE-007,CUST-00545,2024-06-08,275,1518
SHIP-002233,SITE-009,SITE-005,CUST-00424,2024-08-23,12,30.96
SHIP-002234,SITE-008,SITE-004,CUST-00186,2025-04-14,286,2819.96
SHIP-002235,SITE-001,SITE-004,CUST-00158,2024-12-10,41,350.55
SHIP-002236,SITE-014,SITE-004,CUST-00466,2025-03-08,396,4455
SHIP-002237,SITE-015,SITE-010,CUST-00145,2025-03-05,179,658.72
SHIP-002238,SITE-005,SITE-002,CUST-00791,2024-08-20,121,485.21
SHIP-002239,SITE-004,SITE-013,CUST-00244,2024-06-18,330,2656.5
SHIP-002240,SITE-004,SITE-007,CUST-00498,2025-03-19,83,488.87
SHIP-002241,SITE-002,SITE-014,CUST-00284,2025-08-31,195,313.95
SHIP-002242,SITE-005,SITE-011,CUST-00577,2024-03-21,62,735.94
SHIP-002243,SITE-008,SITE-006,CUST-00026,2025-02-02,202,533.28
SHIP-002244,SITE-005,SITE-009,CUST-00444,2026-01-08,203,2198.49
SHIP-002245,SITE-001,SITE-004,CUST-00114,2025-01-08,38,100.7
SHIP-002246,SITE-014,SITE-010,CUST-00074,2024-11-08,283,1115.02
SHIP-002247,SITE-004,SITE-012,CUST-00340,2024-06-09,135,1410.75
SHIP-002248,SITE-015,SITE-011,CUST-00643,2025-09-17,119,741.37
SHIP-002249,SITE-008,SITE-006,CUST-00035,2025-08-19,145,739.5
SHIP-002250,SITE-007,SITE-011,CUST-00365,2025-11-13,94,736.02
SHIP-002251,SITE-013,SITE-015,CUST-00156,2024-05-25,297,650.43
SHIP-002252,SITE-011,SITE-010,CUST-00502,2024-07-05,271,975.6
SHIP-002253,SITE-011,SITE-014,CUST-00314,2024-05-09,292,2096.56
SHIP-002254,SITE-007,SITE-014,CUST-00185,2025-06-27,11,103.51
SHIP-002255,SITE-002,SITE-006,CUST-00109,2026-08-22,90,427.5
SHIP-002256,SITE-012,SITE-015,CUST-00351,2025-06-29,114,526.68
SHIP-002257,SITE-011,SITE-005,CUST-00499,2024-10-11,231,972.51
SHIP-002258,SITE-006,SITE-004,CUST-00306,2025-08-17,272,1395.36
SHIP-002259,SITE-002,SITE-015,CUST-00268,2025-11-27,289,609.79
SHIP-002260,SITE-008,SITE-012,CUST-00527,2026-05-08,93,461.28
SHIP-002261,SITE-009,SITE-013,CUST-00224,2025-05-13,295,752.25
SHIP-002262,SITE-015,SITE-005,CUST-00180,2024-06-02,381,476.25
SHIP-002263,SITE-009,SITE-012,CUST-00408,2025-09-25,60,412.2
SHIP-002264,SITE-014,SITE-001,CUST-00541,2024-08-01,105,750.75
SHIP-002265,SITE-004,SITE-014,CUST-00765,2025-10-03,263,1890.97
SHIP-002266,SITE-010,SITE-008,CUST-00172,2026-03-15,101,658.52
SHIP-002267,SITE-007,SITE-004,CUST-00363,2025-10-30,231,986.37
SHIP-002268,SITE-014,SITE-012,CUST-00756,2025-10-12,225,497.25
SHIP-002269,SITE-003,SITE-011,CUST-00131,2025-11-14,14,107.94
SHIP-002270,SITE-001,SITE-005,CUST-00684,2024-09-20,388,3938.2
SHIP-002271,SITE-013,SITE-005,CUST-00403,2024-03-31,246,1820.4
SHIP-002272,SITE-012,SITE-006,CUST-00636,2025-04-25,311,3585.83
SHIP-002273,SITE-008,SITE-005,CUST-00721,2024-05-28,266,2707.88
SHIP-002274,SITE-009,SITE-014,CUST-00186,2026-07-01,320,3052.8
SHIP-002275,SITE-006,SITE-014,CUST-00234,2026-04-08,204,654.84
SHIP-002276,SITE-002,SITE-007,CUST-00026,2025-10-23,112,1335.04
SHIP-002277,SITE-002,SITE-011,CUST-00284,2024-09-04,86,576.2
SHIP-002278,SITE-007,SITE-001,CUST-00061,2026-04-30,119,650.93
SHIP-002279,SITE-008,SITE-013,CUST-00077,2026-05-09,346,885.76
SHIP-002280,SITE-004,SITE-005,CUST-00564,2025-11-18,388,2801.36
SHIP-002281,SITE-001,SITE-009,CUST-00647,2025-10-09,110,409.2
SHIP-002282,SITE-010,SITE-001,CUST-00611,2026-03-16,303,563.58
SHIP-002283,SITE-003,SITE-010,CUST-00553,2025-02-10,42,161.28
SHIP-002284,SITE-004,SITE-014,CUST-00377,2024-09-04,84,929.88
SHIP-002285,SITE-008,SITE-013,CUST-00469,2026-07-16,246,1372.68
SHIP-002286,SITE-001,SITE-009,CUST-00632,2024-03-21,146,97.82
SHIP-002287,SITE-003,SITE-002,CUST-00463,2025-04-13,130,926.9
SHIP-002288,SITE-003,SITE-007,CUST-00609,2025-05-02,44,210.76
SHIP-002289,SITE-015,SITE-003,CUST-00676,2024-03-16,267,1305.63
SHIP-002290,SITE-004,SITE-009,CUST-00765,2025-02-08,194,327.86
SHIP-002291,SITE-015,SITE-004,CUST-00021,2024-06-11,361,386.27
SHIP-002292,SITE-002,SITE-005,CUST-00121,2024-07-25,285,296.4
SHIP-002293,SITE-012,SITE-015,CUST-00660,2024-07-04,317,773.48
SHIP-002294,SITE-003,SITE-005,CUST-00699,2025-11-13,203,2395.4
SHIP-002295,SITE-005,SITE-004,CUST-00124,2024-10-26,79,782.1
SHIP-002296,SITE-012,SITE-008,CUST-00190,2026-07-05,68,87.04
SHIP-002297,SITE-004,SITE-003,CUST-00601,2024-07-05,324,2718.36
SHIP-002298,SITE-011,SITE-014,CUST-00626,2025-04-23,339,1010.22
SHIP-002299,SITE-002,SITE-006,CUST-00373,2025-10-02,152,1772.32
SHIP-002300,SITE-015,SITE-011,CUST-00232,2024-12-27,226,1715.34
SHIP-002301,SITE-002,SITE-003,CUST-00732,2025-03-07,275,3126.75
SHIP-002302,SITE-005,SITE-007,CUST-00165,2024-04-17,74,361.86
SHIP-002303,SITE-013,SITE-006,CUST-00336,2024-07-14,156,137.28
SHIP-002304,SITE-013,SITE-011,CUST-00747,2025-11-14,384,1758.72
SHIP-002305,SITE-011,SITE-014,CUST-00498,2026-07-05,382,2414.24
SHIP-002306,SITE-010,SITE-001,CUST-00569,2024-07-07,352,2555.52
SHIP-002307,SITE-007,SITE-012,CUST-00629,2024-10-17,254,1846.58
SHIP-002308,SITE-015,SITE-010,CUST-00205,2024-06-11,187,218.79
SHIP-002309,SITE-007,SITE-001,CUST-00696,2024-08-05,186,1820.94
SHIP-002310,SITE-013,SITE-010,CUST-00326,2026-02-22,90,554.4
SHIP-002311,SITE-001,SITE-011,CUST-00492,2025-09-22,395,4250.2
SHIP-002312,SITE-004,SITE-013,CUST-00313,2026-04-23,213,1857.36
SHIP-002313,SITE-005,SITE-004,CUST-00628,2024-11-07,267,280.35
SHIP-002314,SITE-009,SITE-015,CUST-00494,2026-05-11,308,3431.12
SHIP-002315,SITE-014,SITE-003,CUST-00600,2026-08-18,206,1100.04
SHIP-002316,SITE-005,SITE-009,CUST-00346,2026-06-01,352,3544.64
SHIP-002317,SITE-003,SITE-010,CUST-00796,2025-03-19,71,299.62
SHIP-002318,SITE-004,SITE-005,CUST-00331,2024-10-06,212,2374.4
SHIP-002319,SITE-002,SITE-004,CUST-00431,2025-04-24,100,283
SHIP-002320,SITE-008,SITE-001,CUST-00764,2024-12-06,75,854.25
SHIP-002321,SITE-014,SITE-010,CUST-00511,2025-05-12,304,2176.64
SHIP-002322,SITE-001,SITE-011,CUST-00513,2026-01-11,88,245.52
SHIP-002323,SITE-012,SITE-013,CUST-00125,2026-03-12,152,1181.04
SHIP-002324,SITE-010,SITE-005,CUST-00661,2024-11-01,67,337.68
SHIP-002325,SITE-006,SITE-001,CUST-00189,2024-11-15,20,111.4
SHIP-002326,SITE-004,SITE-013,CUST-00329,2026-01-25,203,1893.99
SHIP-002327,SITE-001,SITE-009,CUST-00434,2026-07-07,397,4494.04
SHIP-002328,SITE-006,SITE-003,CUST-00579,2025-06-21,49,239.12
SHIP-002329,SITE-009,SITE-002,CUST-00059,2025-11-15,160,1308.8
SHIP-002330,SITE-008,SITE-006,CUST-00569,2024-11-02,326,1007.34
SHIP-002331,SITE-009,SITE-006,CUST-00716,2025-02-13,260,1534
SHIP-002332,SITE-007,SITE-013,CUST-00606,2024-07-19,354,1115.1
SHIP-002333,SITE-012,SITE-010,CUST-00489,2026-04-03,354,523.92
SHIP-002334,SITE-014,SITE-004,CUST-00489,2024-04-16,106,173.84
SHIP-002335,SITE-008,SITE-014,CUST-00507,2025-02-06,185,495.8
SHIP-002336,SITE-011,SITE-005,CUST-00460,2025-04-14,152,285.76
SHIP-002337,SITE-010,SITE-006,CUST-00600,2024-07-16,262,2316.08
SHIP-002338,SITE-007,SITE-014,CUST-00142,2025-12-10,226,1127.74
SHIP-002339,SITE-001,SITE-005,CUST-00481,2025-02-25,341,2704.13
SHIP-002340,SITE-015,SITE-006,CUST-00742,2025-09-25,283,2524.36
SHIP-002341,SITE-014,SITE-011,CUST-00240,2025-02-26,132,741.84
SHIP-002342,SITE-012,SITE-010,CUST-00068,2026-04-29,45,462.6
SHIP-002343,SITE-015,SITE-014,CUST-00159,2025-12-24,65,157.3
SHIP-002344,SITE-010,SITE-014,CUST-00776,2024-11-17,105,684.6
SHIP-002345,SITE-001,SITE-015,CUST-00631,2026-05-10,68,165.92
SHIP-002346,SITE-009,SITE-002,CUST-00373,2024-12-06,281,1801.21
SHIP-002347,SITE-012,SITE-011,CUST-00379,2025-12-27,191,1157.46
SHIP-002348,SITE-009,SITE-015,CUST-00086,2026-06-07,284,854.84
SHIP-002349,SITE-002,SITE-013,CUST-00116,2026-07-25,232,2419.76
SHIP-002350,SITE-011,SITE-014,CUST-00586,2024-12-10,357,3619.98
SHIP-002351,SITE-011,SITE-013,CUST-00613,2025-06-23,56,654.08
SHIP-002352,SITE-008,SITE-009,CUST-00326,2025-09-23,218,255.06
SHIP-002353,SITE-013,SITE-004,CUST-00567,2026-02-23,233,186.4
SHIP-002354,SITE-012,SITE-005,CUST-00432,2024-11-15,179,902.16
SHIP-002355,SITE-014,SITE-003,CUST-00698,2026-03-16,28,76.16
SHIP-002356,SITE-003,SITE-007,CUST-00340,2025-04-16,249,873.99
SHIP-002357,SITE-015,SITE-001,CUST-00073,2024-08-15,22,227.26
SHIP-002358,SITE-001,SITE-013,CUST-00320,2025-04-09,192,685.44
SHIP-002359,SITE-014,SITE-001,CUST-00232,2025-05-25,199,1615.88
SHIP-002360,SITE-015,SITE-011,CUST-00580,2025-07-19,220,2228.6
SHIP-002361,SITE-012,SITE-006,CUST-00731,2026-08-28,285,3075.15
SHIP-002362,SITE-002,SITE-009,CUST-00143,2026-01-09,389,3022.53
SHIP-002363,SITE-010,SITE-011,CUST-00364,2024-07-27,240,1387.2
SHIP-002364,SITE-006,SITE-003,CUST-00610,2025-04-24,73,524.14
SHIP-002365,SITE-007,SITE-015,CUST-00741,2024-08-20,283,1081.06
SHIP-002366,SITE-011,SITE-006,CUST-00231,2024-04-21,169,1904.63
SHIP-002367,SITE-002,SITE-003,CUST-00244,2026-05-15,121,618.31
SHIP-002368,SITE-008,SITE-010,CUST-00287,2026-01-21,132,204.6
SHIP-002369,SITE-004,SITE-013,CUST-00163,2026-08-10,73,854.83
SHIP-002370,SITE-004,SITE-008,CUST-00341,2026-04-19,19,14.63
SHIP-002371,SITE-001,SITE-006,CUST-00432,2024-07-12,226,2504.08
SHIP-002372,SITE-007,SITE-014,CUST-00405,2024-11-04,170,1341.3
SHIP-002373,SITE-014,SITE-010,CUST-00138,2025-02-07,154,734.58
SHIP-002374,SITE-005,SITE-003,CUST-00287,2025-08-25,342,3242.16
SHIP-002375,SITE-011,SITE-006,CUST-00592,2026-05-13,286,3017.3
SHIP-002376,SITE-005,SITE-004,CUST-00610,2025-07-26,193,1885.61
SHIP-002377,SITE-002,SITE-001,CUST-00615,2025-10-12,20,74.6
SHIP-002378,SITE-011,SITE-001,CUST-00593,2024-07-05,305,2464.4
SHIP-002379,SITE-002,SITE-004,CUST-00667,2024-10-16,13,23.66
SHIP-002380,SITE-010,SITE-015,CUST-00393,2024-05-31,84,461.16
SHIP-002381,SITE-004,SITE-010,CUST-00048,2026-01-19,208,713.44
SHIP-002382,SITE-003,SITE-013,CUST-00267,2025-01-26,20,58
SHIP-002383,SITE-006,SITE-007,CUST-00426,2026-05-06,75,838.5
SHIP-002384,SITE-013,SITE-012,CUST-00769,2024-06-16,66,663.96
SHIP-002385,SITE-011,SITE-005,CUST-00302,2026-07-26,139,77.84
SHIP-002386,SITE-004,SITE-003,CUST-00713,2024-05-17,65,66.95
SHIP-002387,SITE-001,SITE-013,CUST-00180,2025-07-28,377,701.22
SHIP-002388,SITE-004,SITE-014,CUST-00489,2024-07-04,20,168.6
SHIP-002389,SITE-009,SITE-005,CUST-00677,2024-11-10,17,140.93
SHIP-002390,SITE-015,SITE-013,CUST-00554,2024-10-21,17,61.03
SHIP-002391,SITE-012,SITE-014,CUST-00346,2024-05-13,351,2881.71
SHIP-002392,SITE-011,SITE-013,CUST-00442,2025-09-08,249,911.34
SHIP-002393,SITE-003,SITE-014,CUST-00218,2025-04-12,123,1232.46
SHIP-002394,SITE-008,SITE-001,CUST-00277,2026-03-04,62,571.64
SHIP-002395,SITE-011,SITE-013,CUST-00457,2025-07-22,105,280.35
SHIP-002396,SITE-008,SITE-009,CUST-00068,2026-07-06,393,3745.29
SHIP-002397,SITE-010,SITE-015,CUST-00685,2026-07-28,287,183.68
SHIP-002398,SITE-014,SITE-015,CUST-00718,2025-09-25,189,990.36
SHIP-002399,SITE-013,SITE-001,CUST-00679,2024-06-01,270,3204.9
SHIP-002400,SITE-002,SITE-010,CUST-00080,2024-11-27,288,1103.04
SHIP-002401,SITE-001,SITE-014,CUST-00757,2024-04-28,299,337.87
SHIP-002402,SITE-013,SITE-007,CUST-00066,2026-06-26,163,1465.37
SHIP-002403,SITE-013,SITE-011,CUST-00029,2025-08-23,262,513.52
SHIP-002404,SITE-009,SITE-004,CUST-00667,2026-03-28,173,354.65
SHIP-002405,SITE-005,SITE-013,CUST-00429,2024-04-26,101,754.47
SHIP-002406,SITE-006,SITE-013,CUST-00287,2025-12-01,378,396.9
SHIP-002407,SITE-008,SITE-002,CUST-00763,2024-11-08,17,23.97
SHIP-002408,SITE-010,SITE-005,CUST-00658,2025-12-27,18,197.64
SHIP-002409,SITE-008,SITE-003,CUST-00502,2025-05-01,255,1504.5
SHIP-002410,SITE-002,SITE-004,CUST-00564,2024-11-27,180,2088
SHIP-002411,SITE-015,SITE-011,CUST-00352,2025-03-18,86,301.86
SHIP-002412,SITE-001,SITE-005,CUST-00219,2026-04-02,28,112.56
SHIP-002413,SITE-008,SITE-012,CUST-00770,2026-01-08,398,4433.72
SHIP-002414,SITE-004,SITE-005,CUST-00559,2025-01-23,181,142.99
SHIP-002415,SITE-003,SITE-011,CUST-00404,2025-10-07,202,670.64
